Id;Data;Hora;Hour;Type;Operador;Categoria;Classe;Adults;Children;Bebies;Local Recolha;GPS Recolha;Local Entrega;GPS Entrega;Duration;Distance;Price
AT034468;02/04/2024;14:25;14;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Alto da Colina;;Marina-Albufeira;;00:20;8;15,00
AT034456;02/04/2024;15:00;15;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Alfagar;;Faro Airport;;00:35;38;65,00
AT034471;02/04/2024;15:35;15;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;;Alto da Colina;;00:07;4;8,00
AT034475;02/04/2024;16:41;16;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;4;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT034489;02/04/2024;17:15;17;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT034328;02/04/2024;17:40;17;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;3;1;1;Faro Airport;;Alfagar;;00:35;38;65,00
AT034490;02/04/2024;17:59;17;;Alfagar Rece??o;Interzone;5 - 8 Pax;6;2;0;Alfagar;;Vilamoura-Marina;;00:25;20;40,00
AT034495;02/04/2024;19:54;19;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;6;0;0;Alfagar;;Oura - New Town;;00:05;2;8,00
AT034366;02/04/2024;20:20;20;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;1;Faro Airport;;Alfagar;;00:35;38;123,50
AT033759;02/04/2024;21:30;21;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;4;0;0;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.0903633,-8.2093686;00:35;38;65,00
AT034435;02/04/2024;22:20;22;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;0;1;Faro Airport;;Alto da Colina;;00:35;38;55,00
AT034491;03/04/2024;04:15;4;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;1;0;0;Alfagar;;Faro Airport;;00:35;38;60,50
AT034462;03/04/2024;05:30;5;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;3;0;0;Alfagar;;Faro Airport;;00:35;38;60,50
AT034416;03/04/2024;06:30;6;;Alfagar Rece??o;Interzone;1 - 4 Pax;4;0;0;Alfagar;;Ferreiras - Esta??o Comboios;;00:12;6;16,50
AT034500;03/04/2024;07:25;7;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Alfagar;;Faro Airport;;00:35;38;55,00
AT034458;03/04/2024;09:00;9;;Alto da Colina;Interzone;1 - 4 Pax;2;1;1;Alto da Colina;;Faro Airport;37.033009,-7.960102;00:15;15;55,00
AT034476;03/04/2024;09:00;9;;Alfagar Rece??o;Interzone;1 - 4 Pax;4;0;0;Alfagar;;Vilamoura-Marina;;00:25;20;30,00
AT033078;03/04/2024;09:10;9;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;3;0;0;Alto da Colina;37.0900291,-8.2093814;Faro Airport;37.0206047,-7.968698099999999;00:35;38;55,00
AT034469;03/04/2024;09:30;9;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Alfagar;;Zoomarine-Guia;;00:19;13;25,00
AT033404;03/04/2024;10:15;10;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;4;0;0;Alfagar;37.091469,-8.209299999999999;Faro Airport;37.0222849,-7.963351899999999;00:35;38;65,00
AT034503;03/04/2024;10:25;10;;Alfagar Rece??o;Interzone;5 - 8 Pax;6;0;2;Alfagar;;Marina-Albufeira;;00:15;9;20,00
AT033657;03/04/2024;10:30;10;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Faro Airport;37.0222849,-7.963351899999999;Alto da Colina;37.0941384,-8.209068499999999;00:35;38;65,00
AT034044;03/04/2024;10:30;10;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;3;0;Alfagar;;Faro Airport;;00:35;38;65,00
AT034465;03/04/2024;11:00;11;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Faro Airport;;Alfagar;;00:35;38;123,50
AT034505;03/04/2024;11:30;11;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;4;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034506;03/04/2024;11:55;11;;Alto da Colina;Interzone;1 - 4 Pax;3;0;0;Alto da Colina;;Portim?o;37.129315, -8.531749;00:00;;60,00
AT034482;03/04/2024;12:30;12;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;3;0;0;Albufeira;;CrazyPaintBall - Assumadas;;00:15;15;0,00
AT034480;03/04/2024;12:30;12;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;6;0;0;Albufeira;;CrazyPaintBall - Assumadas;;00:15;15;0,00
AT034486;03/04/2024;14:45;14;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;6;0;0;CrazyPaintBall - Assumadas;;Marina-Albufeira;;00:15;15;70,00
AT034487;03/04/2024;14:45;14;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;3;0;0;CrazyPaintBall - Assumadas;;Marina-Albufeira;;00:15;15;0,00
AT034470;03/04/2024;16:00;16;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Zoomarine-Guia;;Alfagar;;00:19;13;25,00
AT034508;03/04/2024;16:05;16;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Albufeira;;00:15;15;8,00
AT034509;03/04/2024;16:12;16;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034510;03/04/2024;16:20;16;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;6;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034481;03/04/2024;16:30;16;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;6;0;0;Marina-Albufeira;;Albufeira;;00:15;15;0,00
AT034515;03/04/2024;16:40;16;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT034516;03/04/2024;17:15;17;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;6;2;0;Marina-Albufeira;;Alfagar;;00:15;9;20,00
AT034517;03/04/2024;17:42;17;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;5;1;0;Alfagar;;Olhos de ?gua;;00:05;3;8,00
AT034518;03/04/2024;17:48;17;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Olhos de ?gua;;00:05;3;6,00
AT034521;03/04/2024;18:18;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT034522;03/04/2024;18:26;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;;Olhos de ?gua;;00:05;3;6,00
AT034523;03/04/2024;18:59;18;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;7;1;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034524;03/04/2024;19:28;19;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;5;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034377;03/04/2024;21:15;21;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;4;4;0;Faro Airport;;Alfagar;;00:35;38;65,00
AT034525;03/04/2024;21:30;21;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;6;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;10,00
AT034256;03/04/2024;21:40;21;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Faro Airport;;Alfagar;;00:35;38;65,00
AT034504;04/04/2024;07:15;7;Partida;Alto da Colina;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Alto da Colina;;Faro Airport;;00:35;38;65,00
AT033774;04/04/2024;08:05;8;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;5;3;0;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.0903633,-8.2093686;00:35;38;123,50
AT033728;04/04/2024;08:40;8;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;3;0;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;0,00
AT033458;04/04/2024;09:00;9;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;6;2;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;0,00
AT033401;04/04/2024;09:00;9;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;5;3;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;0,00
AT034478;04/04/2024;09:45;9;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;6;2;0;Alfagar;;Zoomarine-Guia;;00:19;13;60,00
AT034463;04/04/2024;10:00;10;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Alfagar;;Zoomarine-Guia;;00:19;13;25,00
AT034526;04/04/2024;10:00;10;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Alto da Colina;;Marina-Albufeira;;00:20;8;15,00
AT034527;04/04/2024;10:15;10;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;2;2;1;Alfagar;;Zoomarine-Guia;;00:19;13;30,00
AT034488;04/04/2024;10:30;10;Partida;Alto da Colina;Airport Transfer;Airport Transfer 1-3PAX;2;0;1;Alto da Colina;;Faro Airport;;00:35;38;55,00
AT034533;04/04/2024;10:40;10;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034529;04/04/2024;11:00;11;;Alfagar Rece??o;Interzone;5 - 8 Pax;8;0;0;Alfagar;;Albufeira;37.109027, -8.234895;00:00;;11,00
AT034535;04/04/2024;11:10;11;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;4;0;1;Alto da Colina;;Oura - New Town;;00:05;2;8,00
AT034534;04/04/2024;11:20;11;;Alto da Colina;Interzone;1 - 4 Pax;3;0;0;Alto da Colina;;Algarve Shopping - Guia;;00:17;11;20,00
AT034307;04/04/2024;11:30;11;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;7;0;0;Oura - New Town;37.091078,-8.227942;CrazyPaintBall - Assumadas;37.137157,-8.259661;00:15;15;0,00
AT034244;04/04/2024;11:45;11;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Alfagar;;Faro Airport;;00:35;38;65,00
AT034537;04/04/2024;12:20;12;;Alto da Colina;Interzone;5 - 8 Pax;2;4;1;Alto da Colina;;Algarve Shopping - Guia;;00:17;11;25,00
AT034498;04/04/2024;14:05;14;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Faro Airport;;Alfagar;;00:35;38;65,00
AT034308;04/04/2024;14:30;14;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;7;0;0;CrazyPaintBall - Assumadas;37.137157,-8.259661;Oura - New Town;37.091078,-8.227942;00:15;15;40,00
AT034479;04/04/2024;16:00;16;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;6;2;0;Zoomarine-Guia;;Alfagar;;00:19;13;0,00
AT034464;04/04/2024;16:00;16;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Zoomarine-Guia;;Alfagar;;00:19;13;25,00
AT034237;04/04/2024;16:20;16;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;5;2;0;Alfagar;;Faro Airport;;00:35;38;0,00
AT034544;04/04/2024;17:25;17;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;1;1;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT034545;04/04/2024;17:49;17;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;1;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034528;04/04/2024;18:00;18;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;2;2;1;Zoomarine-Guia;;Alfagar;;00:19;13;30,00
AT034501;04/04/2024;18:29;18;Chegada;Website;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Faro Airport;;Alfagar;;00:35;38;55,00
AT034014;04/04/2024;19:00;19;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;4;2;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;0,00
AT034548;04/04/2024;19:54;19;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;6;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034549;04/04/2024;20:22;20;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;1;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT033763;05/04/2024;09:10;9;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;4;2;0;Faro Airport;37.0222849,-7.963351899999999;Alto da Colina;37.0941384,-8.209068499999999;00:35;38;65,00
AT033765;05/04/2024;09:10;9;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Faro Airport;37.0222849,-7.963351899999999;Alto da Colina;37.0941384,-8.209068499999999;00:35;38;55,00
AT034530;05/04/2024;09:15;9;;Alto da Colina;Interzone;1 - 4 Pax;2;0;1;Alto da Colina;;Marina-Albufeira;;00:20;8;15,00
AT034540;05/04/2024;09:45;9;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;4;1;1;Alfagar;;Zoomarine-Guia;;00:19;13;30,00
AT034538;05/04/2024;09:45;9;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;1;1;Alfagar;;Zoomarine-Guia;;00:19;13;25,00
AT034551;05/04/2024;10:15;10;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;2;2;1;Alfagar;;Zoomarine-Guia;;00:19;13;60,00
AT034557;05/04/2024;10:20;10;;Alfagar Rece??o;Interzone;5 - 8 Pax;4;2;2;Alfagar;;Marina-Albufeira;;00:15;9;20,00
AT034547;05/04/2024;11:00;11;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;5;0;0;Alto da Colina;;Faro Airport;;00:35;38;65,00
AT034561;05/04/2024;11:10;11;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034556;05/04/2024;11:30;11;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;1;Alfagar;;Faro Airport;;00:35;38;55,00
AT034558;05/04/2024;11:30;11;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;3;2;1;Alfagar;;Zoomarine-Guia;;00:19;13;30,00
AT034564;05/04/2024;12:15;12;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;2;0;Alfagar;;Ferreiras - Esta??o Comboios;;00:12;6;15,00
AT034531;05/04/2024;13:00;13;;Alto da Colina;Interzone;1 - 4 Pax;2;0;1;Marina-Albufeira;;Alto da Colina;;00:20;8;15,00
AT034565;05/04/2024;14:30;14;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;4;4;0;Old Town - Albufeira;37.091705,-8.254853;Alfagar;;00:07;4;12,00
AT034189;05/04/2024;15:10;15;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;3;1;Faro Airport;;Alfagar;;00:35;38;65,00
AT034569;05/04/2024;16:20;16;;Alfagar Rece??o;Interzone;5 - 8 Pax;6;2;0;Alfagar;;Vilamoura-Marina;;00:25;20;40,00
AT034541;05/04/2024;16:30;16;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;4;1;1;Zoomarine-Guia;;Alfagar;;00:19;13;30,00
AT034539;05/04/2024;17:00;17;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;1;1;Zoomarine-Guia;;Alfagar;;00:19;13;25,00
AT034552;05/04/2024;17:30;17;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;2;2;1;Zoomarine-Guia;;Alfagar;;00:19;13;0,00
AT034559;05/04/2024;18:00;18;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;3;2;1;Zoomarine-Guia;;Alfagar;;00:19;13;30,00
AT034570;05/04/2024;18:10;18;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;4;4;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034575;05/04/2024;19:25;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT034576;05/04/2024;19:54;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;4;0;0;Alto da Colina;;Oura - New Town;;00:05;2;6,00
AT034580;05/04/2024;20:17;20;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;3;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034583;05/04/2024;20:50;20;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;4;4;0;Old Town - Albufeira;;Alfagar;;00:07;4;10,00
AT033641;06/04/2024;06:00;6;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;60,50
AT034536;06/04/2024;06:00;6;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Alfagar;;Faro Airport;;00:35;38;60,50
AT034586;06/04/2024;07:00;7;Partida;Alto da Colina;Airport Transfer;Airport Transfer 4-8PAX;2;2;1;Alto da Colina;;Faro Airport;;00:35;38;65,00
AT033807;06/04/2024;07:15;7;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;1;1;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;55,00
AT034532;06/04/2024;07:15;7;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Alfagar;;Faro Airport;;00:35;38;65,00
AT034581;06/04/2024;08:30;8;;Alto da Colina;Interzone;1 - 4 Pax;2;2;0;Alto da Colina;;Loul?;;00:25;24;60,00
AT034567;06/04/2024;08:30;8;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;1;0;Alfagar;;Loul?;;00:32;36;45,00
AT034285;06/04/2024;08:55;8;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Faro Airport;;Alfagar;;00:35;38;123,50
AT034590;06/04/2024;09:31;9;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034592;06/04/2024;10:00;10;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034591;06/04/2024;10:00;10;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034562;06/04/2024;10:00;10;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;1;0;Alto da Colina;;Zoomarine-Guia;;00:19;13;25,00
AT034577;06/04/2024;10:00;10;;Alfa Tours & Transfers;Parques Tem?ticos;5 - 8 Pax;4;4;0;Alfagar;;Zoomarine-Guia;;00:19;13;30,00
AT034593;06/04/2024;10:20;10;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034598;06/04/2024;10:32;10;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;5;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034594;06/04/2024;10:35;10;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;8;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034597;06/04/2024;10:40;10;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;4;4;0;Alfagar;;Zoomarine-Guia;;00:19;13;30,00
AT034600;06/04/2024;11:03;11;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT034602;06/04/2024;11:26;11;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;6;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034603;06/04/2024;12:20;12;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT034604;06/04/2024;12:40;12;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT034606;06/04/2024;13:00;13;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;4;0;0;Alto da Colina;;Zoomarine-Guia;;00:19;13;25,00
AT034608;06/04/2024;13:06;13;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT034568;06/04/2024;13:30;13;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;1;0;Loul?;;Alfagar;;00:32;36;0,00
AT034582;06/04/2024;13:30;13;;Alto da Colina;Interzone;1 - 4 Pax;2;2;0;Loul?;;Alto da Colina;;00:25;24;0,00
AT033823;06/04/2024;13:35;13;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.0903633,-8.2093686;00:35;38;65,00
AT034323;06/04/2024;13:40;13;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;3;2;0;Faro Airport;;Alfagar;;00:35;38;65,00
AT034599;06/04/2024;14:00;14;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;3;1;1;Alfagar;;Faro Airport;;00:35;38;65,00
AT034609;06/04/2024;14:15;14;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;2;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT033989;06/04/2024;14:15;14;Chegada;Website;Airport Transfer;Airport Transfer 1-3PAX;2;0;1;Faro Airport;37.0222868,-7.9634456;Alfagar;37.0911794,-8.2095811;00:35;38;55,00
AT034611;06/04/2024;14:38;14;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Olhos de ?gua;;00:05;3;6,00
AT034560;06/04/2024;15:00;15;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Alfagar;;Faro Airport;;00:35;38;55,00
AT034601;06/04/2024;15:35;15;;Alfagar Rece??o;Interzone;1 - 4 Pax;4;0;0;Alfagar;;Ferreiras - Esta??o Comboios;;00:12;6;15,00
AT034563;06/04/2024;16:00;16;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;1;0;Zoomarine-Guia;;Alto da Colina;;00:19;13;25,00
AT034613;06/04/2024;16:15;16;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;5;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034566;06/04/2024;16:15;16;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;1;Alfagar;;Faro Airport;;00:35;38;55,00
AT034614;06/04/2024;16:25;16;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;8;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;10,00
AT034578;06/04/2024;16:35;16;;Alfa Tours & Transfers;Parques Tem?ticos;5 - 8 Pax;4;4;0;Zoomarine-Guia;;Alfagar;;00:19;13;30,00
AT034617;06/04/2024;16:55;16;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT034615;06/04/2024;17:00;17;;Alfa Tours & Transfers;Parques Tem?ticos;5 - 8 Pax;4;4;0;Zoomarine-Guia;;Alfagar;;00:19;13;30,00
AT034616;06/04/2024;17:05;17;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT034618;06/04/2024;17:15;17;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;2;2;1;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034619;06/04/2024;17:33;17;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034607;06/04/2024;18:15;18;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;4;0;0;Zoomarine-Guia;;Alto da Colina;;00:19;13;25,00
AT034620;06/04/2024;18:33;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT034622;06/04/2024;19:20;19;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;2;2;1;Old Town - Albufeira;;Alfagar;;00:07;4;10,00
AT034595;06/04/2024;20:00;20;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Alfagar;;Faro Airport;;00:35;38;55,00
AT034621;07/04/2024;06:30;6;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Alfagar;;Faro Airport;;00:35;38;71,50
AT033014;07/04/2024;10:00;10;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Faro Airport;37.0206047,-7.968698099999999;Alfagar;37.091469,-8.209299999999999;00:35;38;123,50
AT034624;07/04/2024;10:02;10;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;5;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034165;07/04/2024;10:40;10;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Faro Airport;;Alfagar;;00:35;38;104,50
AT034625;07/04/2024;10:42;10;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;1;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034626;07/04/2024;10:44;10;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;3;0;Alfagar;;Marina-Albufeira;;00:15;9;15,00
AT034627;07/04/2024;11:25;11;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034630;07/04/2024;11:50;11;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT034629;07/04/2024;12:05;12;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;6;1;0;Alfagar;;A?oteias;;00:05;4;8,00
AT034631;07/04/2024;12:35;12;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
